book_id,goodreads_book_id,title,authors,year,genre,tag_id,image_url,small_image_url,isbn,isbn13
1006,11887020,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",2012.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,62107062,9780062107060.0
1007,35982,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,2004.0,fiction,11743,https://images.gr-assets.com/books/1388631721m/35982.jpg,https://images.gr-assets.com/books/1388631721s/35982.jpg,1582346186,9781582346180.0
1008,8659601,The Power of Six,Pittacus Lore,2011.0,thriller,30358,https://images.gr-assets.com/books/1345067406m/8659601.jpg,https://images.gr-assets.com/books/1345067406s/8659601.jpg,61974552,9780061974560.0
1009,15815333,The Interestings,Meg Wolitzer,2013.0,contemporary,8055,https://images.gr-assets.com/books/1451446889m/15815333.jpg,https://images.gr-assets.com/books/1451446889s/15815333.jpg,1594488398,9781594488400.0
1010,43070,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,1988.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,836218051,9780836218050.0
1011,1379961,People of the Book,Geraldine Brooks,2008.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,067001821X,
1012,13508607,The Secret Keeper,Kate Morton,2012.0,fiction,11743,https://images.gr-assets.com/books/1455089196m/13508607.jpg,https://images.gr-assets.com/books/1455089196s/13508607.jpg,1439152802,9781439152800.0
1013,411053,Better Homes & Gardens New Cook Book,Better Homes and Gardens,1953.0,cookbooks,8150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,696215322,9780696215320.0
1014,8698,"So Long, and Thanks for All the Fish",Douglas Adams,1984.0,fantasy,11305,https://images.gr-assets.com/books/1369563116m/8698.jpg,https://images.gr-assets.com/books/1369563116s/8698.jpg,330491237,9780330491240.0
1015,16631,Der Steppenwolf: Erzählung,"Hermann Hesse, Basil Creighton",1927.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,140282580,9780140282580.0
1016,32263,The Surgeon,Tess Gerritsen,2001.0,crime,8517,https://images.gr-assets.com/books/1277923728m/32263.jpg,https://images.gr-assets.com/books/1277923728s/32263.jpg,055381706X,9780553817060.0
1017,17572903,The Girl You Left Behind,Jojo Moyes,2012.0,romance,26138,https://images.gr-assets.com/books/1366558957m/17572903.jpg,https://images.gr-assets.com/books/1366558957s/17572903.jpg,670026611,9780670026620.0
1018,68487,Royal Assassin,Robin Hobb,1996.0,romance,26138,https://images.gr-assets.com/books/1387145228m/68487.jpg,https://images.gr-assets.com/books/1387145228s/68487.jpg,6480101,9780006480100.0
1019,414999,Childhood's End,Arthur C. Clarke,1953.0,classics,7457,https://images.gr-assets.com/books/1320552628m/414999.jpg,https://images.gr-assets.com/books/1320552628s/414999.jpg,345347951,9780345347950.0
1020,37190, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",2004.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,763625299,9780763625290.0
1021,25460,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",2007.0,memoir,19733,https://images.gr-assets.com/books/1480104279m/25460.jpg,https://images.gr-assets.com/books/1480104279s/25460.jpg,60852550,9780060852560.0
1022,20613470,Heir of Fire,Sarah J. Maas,2014.0,fiction,11743,https://images.gr-assets.com/books/1460846511m/20613470.jpg,https://images.gr-assets.com/books/1460846511s/20613470.jpg,1619630656,9781619630660.0
1023,35231,,Robert Jordan,1994.0,romance,26138,https://images.gr-assets.com/books/1480096417m/35231.jpg,https://images.gr-assets.com/books/1480096417s/35231.jpg,812513754,9780812513750.0
1024,6218281,The Sweetness at the Bottom of the Pie,Alan Bradley,2009.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,385342306,9780385342310.0
1025,7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,2003.0,memoir,19733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,785263705,9780785263710.0
1026,10965,A Breath of Snow and Ashes,Diana Gabaldon,2005.0,paranormal,22973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,385340397,9780385340400.0
1027,18705209,The Blood of Olympus,Rick Riordan,2014.0,paranormal,22973,https://images.gr-assets.com/books/1464201441m/18705209.jpg,https://images.gr-assets.com/books/1464201441s/18705209.jpg,1484724917,9781423146740.0
1028,26247008,Truly Madly Guilty,Liane Moriarty,2016.0,mystery,20939,https://images.gr-assets.com/books/1491249206m/26247008.jpg,https://images.gr-assets.com/books/1491249206s/26247008.jpg,1250069793,9781250069800.0
1029,15704307,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",2012.0,fantasy,11305,https://images.gr-assets.com/books/1486028947m/15704307.jpg,https://images.gr-assets.com/books/1486028947s/15704307.jpg,1607066017,9781607066020.0
1030,10996342,The Art of Fielding,Chad Harbach,2011.0,fiction,11743,https://images.gr-assets.com/books/1327882787m/10996342.jpg,https://images.gr-assets.com/books/1327882787s/10996342.jpg,316126691,9780316126690.0
1031,4631,A Moveable Feast,Ernest Hemingway,1964.0,fiction,11743,https://images.gr-assets.com/books/1427463201m/4631.jpg,https://images.gr-assets.com/books/1427463201s/4631.jpg,99285045,9780099285040.0
1032,44652,Fablehaven,Brandon Mull,2006.0,ebooks,10210,https://images.gr-assets.com/books/1460309528m/44652.jpg,https://images.gr-assets.com/books/1460309528s/44652.jpg,1590385810,9781590385810.0
1033,438492,The Wide Window,"Lemony Snicket, Brett Helquist",2000.0,ebooks,10210,https://images.gr-assets.com/books/1320705923m/438492.jpg,https://images.gr-assets.com/books/1320705923s/438492.jpg,64407683,9780064407690.0
1034,91476,Grave Peril,Jim Butcher,2001.0,crime,8517,https://images.gr-assets.com/books/1266470209m/91476.jpg,https://images.gr-assets.com/books/1266470209s/91476.jpg,451458443,9780451458440.0
1035,10884,Einstein. His Life and Universe,Walter Isaacson,2007.0,nonfiction,21773,https://images.gr-assets.com/books/1328011405m/10884.jpg,https://images.gr-assets.com/books/1328011405s/10884.jpg,743264738,9780743264730.0
1036,15842441,Effortless,S.C. Stephens,2011.0,fiction,11743,https://images.gr-assets.com/books/1364805648m/15842441.jpg,https://images.gr-assets.com/books/1364805648s/15842441.jpg,1476717486,9781476717490.0
1037,5351,The Street Lawyer,John Grisham,1998.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,385339097,9780385339090.0
1038,310459,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,1976.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,014034893X,9780140348930.0
1039,5899779,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",2009.0,romance,26138,https://images.gr-assets.com/books/1320449653m/5899779.jpg,https://images.gr-assets.com/books/1320449653s/5899779.jpg,1594743347,9781594743340.0
1040,15790837,Lets Explore Diabetes with Owls,David Sedaris,2013.0,nonfiction,21773,https://images.gr-assets.com/books/1359704028m/15790837.jpg,https://images.gr-assets.com/books/1359704028s/15790837.jpg,316154695,9780316154700.0
1041,12505,Идиот,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",1868.0,classics,7457,https://images.gr-assets.com/books/1327865902m/12505.jpg,https://images.gr-assets.com/books/1327865902s/12505.jpg,679642420,9780679642430.0
1042,365,Dirk Gently's Holistic Detective Agency,Douglas Adams,1987.0,paranormal,22973,https://images.gr-assets.com/books/1404697381m/365.jpg,https://images.gr-assets.com/books/1404697381s/365.jpg,671746723,9780671746730.0
1043,1809465,Rodrick Rules,Jeff Kinney,2008.0,contemporary,8055,https://images.gr-assets.com/books/1360095964m/1809465.jpg,https://images.gr-assets.com/books/1360095964s/1809465.jpg,810994739,9780810994740.0
1044,22716447,Why Not Me?,Mindy Kaling,2015.0,ebooks,10210,https://images.gr-assets.com/books/1442548684m/22716447.jpg,https://images.gr-assets.com/books/1442548684s/22716447.jpg,804138141,9780804138150.0
1045,18126198,Four: A Divergent Collection,Veronica Roth,2014.0,fantasy,11305,https://images.gr-assets.com/books/1393687572m/18126198.jpg,https://images.gr-assets.com/books/1393687572s/18126198.jpg,62285688,9780062285680.0
1046,23453112,Modern Romance,"Aziz Ansari, Eric Klinenberg",2015.0,science,26816,https://images.gr-assets.com/books/1432335014m/23453112.jpg,https://images.gr-assets.com/books/1432335014s/23453112.jpg,1594206279,9781594206280.0
1047,11594337,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",2012.0,fiction,11743,https://images.gr-assets.com/books/1424981397m/11594337.jpg,https://images.gr-assets.com/books/1424981397s/11594337.jpg,61992259,9780061992250.0
1048,108229,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,393050327,9780393050320.0
1049,68427,Elantris,Brandon Sanderson,2005.0,romance,26138,https://images.gr-assets.com/books/1475740953m/68427.jpg,https://images.gr-assets.com/books/1475740953s/68427.jpg,765350378,9780765350370.0
1050,2118745,The Knife of Never Letting Go,Patrick Ness,2008.0,mystery,20939,https://images.gr-assets.com/books/1277071696m/2118745.jpg,https://images.gr-assets.com/books/1277071696s/2118745.jpg,1406310255,9781406310250.0
1051,33512,One Thousand White Women: The Journals of May Dodd,Jim Fergus,1998.0,ebooks,10210,https://images.gr-assets.com/books/1389821957m/33512.jpg,https://images.gr-assets.com/books/1389821957s/33512.jpg,312199430,9780312199430.0
1052,3720975,Handle with Care,Jodi Picoult,2009.0,fiction,11743,https://images.gr-assets.com/books/1316440644m/3720975.jpg,https://images.gr-assets.com/books/1316440644s/3720975.jpg,743296419,9780743296410.0
1053,5093,Song of Susannah,"Stephen King, Darrel Anderson",2004.0,science,26816,https://images.gr-assets.com/books/1372296326m/5093.jpg,https://images.gr-assets.com/books/1372296326s/5093.jpg,1416521496,9781416521500.0
1054,13125947,Reached,Ally Condie,2012.0,fiction,11743,https://images.gr-assets.com/books/1330717582m/13125947.jpg,https://images.gr-assets.com/books/1330717582s/13125947.jpg,525423664,9780525423670.0
1055,14836,Midnight's Children,Salman Rushdie,1981.0,fiction,11743,https://images.gr-assets.com/books/1371063511m/14836.jpg,https://images.gr-assets.com/books/1371063511s/14836.jpg,99578514,9780099578510.0
1056,535441,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,2004.0,horror,14821,https://images.gr-assets.com/books/1320562270m/535441.jpg,https://images.gr-assets.com/books/1320562270s/535441.jpg,1400049628,9781400049620.0
1057,5348,The Testament,John Grisham,1999.0,fiction,11743,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg,440234743,9780440234750.0
1058,16331,Murder at the Vicarage,Agatha Christie,1930.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1579126251,9781579126250.0
1059,227651,Among the Hidden ,Margaret Peterson Haddix,1998.0,suspense,29076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1416924981,9781416924980.0
1060,315425,In Defense of Food: An Eater's Manifesto,Michael Pollan,2007.0,cookbooks,8150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1594201455,9781594201460.0
1061,703292,The Witch of Blackbird Pond,Elizabeth George Speare,1958.0,romance,26138,https://images.gr-assets.com/books/1345499790m/703292.jpg,https://images.gr-assets.com/books/1345499790s/703292.jpg,440995779,9780440995780.0
1062,22918050,The Heir,Kiera Cass,2015.0,fantasy,11305,https://images.gr-assets.com/books/1422993526m/22918050.jpg,https://images.gr-assets.com/books/1422993526s/22918050.jpg,,
1063,9419,Shopaholic Ties the Knot,Sophie Kinsella,2002.0,fiction,11743,https://images.gr-assets.com/books/1371383294m/9419.jpg,https://images.gr-assets.com/books/1371383294s/9419.jpg,440241898,9780440241900.0
1064,5890,The Woman in White,"Wilkie Collins, Matthew Sweet",1859.0,crime,8517,https://images.gr-assets.com/books/1295661017m/5890.jpg,https://images.gr-assets.com/books/1295661017s/5890.jpg,141439610,9780141439620.0
1065,25735012,Career of Evil,"Robert Galbraith, J.K. Rowling",2015.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,316349933,9780316349930.0
1066,5821978,The Summer I Turned Pretty,Jenny Han,2009.0,contemporary,8055,https://images.gr-assets.com/books/1361666855m/5821978.jpg,https://images.gr-assets.com/books/1361666855s/5821978.jpg,1416968237,9781416968240.0
1067,6422,Four to Score ,Janet Evanovich,1998.0,mystery,20939,https://images.gr-assets.com/books/1311983211m/6422.jpg,https://images.gr-assets.com/books/1311983211s/6422.jpg,312966970,9780312966970.0
1068,29209,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1996.0,history,14552,https://images.gr-assets.com/books/1401311300m/29209.jpg,https://images.gr-assets.com/books/1401311300s/29209.jpg,1573225789,9781573225790.0
1069,6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",2009.0,nonfiction,21773,https://images.gr-assets.com/books/1308117804m/6402364.jpg,https://images.gr-assets.com/books/1308117804s/6402364.jpg,60889578,9780060889580.0
1070,112750,Darkfever,Karen Marie Moning,2006.0,mystery,20939,https://images.gr-assets.com/books/1392579949m/112750.jpg,https://images.gr-assets.com/books/1392579949s/112750.jpg,385339151,9780385339160.0
1071,234184,Stone of Tears,Terry Goodkind,1995.0,fiction,11743,https://images.gr-assets.com/books/1478930875m/234184.jpg,https://images.gr-assets.com/books/1478930875s/234184.jpg,312857063,9780312857070.0
1072,7114761,Heart of the Matter,Emily Giffin,2010.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312554168,9780312554160.0
1073,5797,Vanity Fair: A Novel Without a Hero,"William Makepeace Thackeray, John Carey",1847.0,romance,26138,https://images.gr-assets.com/books/1344386439m/5797.jpg,https://images.gr-assets.com/books/1344386439s/5797.jpg,141439831,9780141439840.0
1074,4982,The Sirens of Titan,Kurt Vonnegut Jr.,1959.0,fantasy,11305,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg,1857988841,9781857988840.0
1075,10625,Dolores Claiborne,"Stephen King, Dominique Dill",1992.0,mystery,20939,https://images.gr-assets.com/books/1394213480m/10625.jpg,https://images.gr-assets.com/books/1394213480s/10625.jpg,2266047426,9782266047420.0
1076,25781157,The Nest,Cynthia D'Aprix Sweeney,2016.0,fiction,11743,https://images.gr-assets.com/books/1461354827m/25781157.jpg,https://images.gr-assets.com/books/1461354827s/25781157.jpg,62414216,9780062414210.0
1077,21326,"Fables, Volume 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001.0,mystery,20939,https://images.gr-assets.com/books/1375392441m/21326.jpg,https://images.gr-assets.com/books/1375392441s/21326.jpg,1563899426,9781563899420.0
1078,1633,Getting Things Done: How To Achieve Stress-free Productivity,David    Allen,2001.0,psychology,24526,https://images.gr-assets.com/books/1312474060m/1633.jpg,https://images.gr-assets.com/books/1312474060s/1633.jpg,142000280,9780142000280.0
