goodreads_book_id,tag_id,count
13547234,25647,116
13547241,21773,125
13547289,7778,3
13547381,11743,373
13547504,23471,11
13554713,14821,13
13555073,14821,384
13560262,10210,26
13561164,8055,666
13562049,8517,14
13562054,14552,3
13563669,11305,9
13565676,26138,120
13565914,26138,801
13568322,24526,6
13568619,10210,27
13569581,11743,196
13570854,26138,922
13572249,26138,3490
13573236,20939,330
13573419,20939,76
13573622,30358,210
13573795,20673,14
13574417,8055,40
13578175,22973,11
13580846,8055,195
13580928,8055,218
13580951,11305,12
13581990,11305,480
13584236,10210,39
13586707,26138,37
13586743,8055,8
13588356,26816,22
13588394,10210,25
13589182,4605,24
13593526,10210,12
13593553,26816,8
13593555,10210,10
13596166,14821,1012
13596809,26138,2413
13597723,11743,96
13597728,11743,183
13600318,10210,43
13601550,26138,196
13602426,20939,305
13603717,11743,117
13605723,26138,306
13605727,26138,222
13612739,8517,32
13614836,8055,286
13615258,11305,172
13615414,14552,43
13616278,11743,60
13618440,10210,93
13623012,11305,131
13623150,10210,186
13623777,11743,91
13624367,10210,42
13624688,11305,466
13628209,26138,759
13628812,11743,252
13630171,26138,5
13634927,11305,163
13637412,10210,12
13638125,22973,481
13638570,26138,379
13639050,11743,73
13640229,29076,34
13641208,8055,135
13642710,11305,33
13642929,4605,265
13642950,8055,9
13642963,30358,13
13643567,20939,132
13644052,10210,105
13644055,11743,10
13649056,10210,43
13707738,8055,6
13708346,29076,24
13722526,30358,147
13722902,10210,9
13765729,8055,12
14060046,8055,44
14061955,22973,241
14061957,26138,472
14165516,11743,28
14288998,26138,462
14290364,10210,95
14367051,22973,16
14568987,14552,22
14740588,26138,214
14744381,30358,9
14745338,11305,244
14759321,26138,12
14781219,20939,92
14781501,29076,44
14889780,11743,173
14897790,11743,491
15034320,30358,646
15059301,26138,241
15062217,8055,12
15096257,14552,17
15283043,8055,1156
15451058,19733,442
15505346,11743,105
15507958,10210,278
15513156,22973,224
15698479,11305,11
15701217,8055,70
15703770,26138,56
15704001,11743,59
15704307,11305,2554
15704459,10210,31
15704486,22973,16
15705011,11743,382
15707526,11305,85
15711341,11305,336
15717721,26138,480
15717876,20673,59
15717943,11743,302
15722284,29076,35
15723286,20939,144
15724396,11743,331
15724654,26138,804
15728721,11743,90
15728921,10210,8
15729261,26138,552
15729539,10210,69
15730101,14821,843
15731779,11743,16
15732712,10210,11
15733346,4605,150
15733523,30358,55
15733851,26138,256
15734464,29076,45
15737147,23471,11
15738951,29076,38
15739018,26138,534
15742039,8517,26
15743075,10210,20
15743078,26138,16
15745371,20939,17
15745753,20673,182
15745950,8055,592
15748335,8055,156
15748898,8055,277
15749186,10210,178
15751404,5951,444
15752115,11305,15
15752757,20939,24
15753740,10210,52
15755201,20939,347
15757434,26138,862
15760001,10210,115
15761241,11743,10
15762186,11743,333
15762657,26138,19
15762975,26138,384
15766776,11305,496
15767586,11743,40
15768191,10210,19
15768409,11305,481
15768536,20939,18
15769463,8055,133
15771862,31155,5
15776309,10210,43
15776904,11305,15
15777621,26138,213
15778138,10210,57
15781725,10210,28
15783307,26138,487
15783514,11305,2413
15784909,10210,91
15786110,8055,12
15786792,21773,6
15790837,21773,196
15790842,10210,90
15790873,10210,91
15790883,10210,35
15791154,30358,342
15791403,8517,26
15793068,11305,476
15793074,11743,309
15793165,8517,5
15793184,14552,12
15793186,20939,6
15793231,24526,14
15795628,10210,9
15796700,10210,45
15797397,24526,17
15797722,8517,9
15797938,20939,383
15799151,5951,31
15799166,26138,725
15799936,2938,14
15801381,29076,3
15801668,19733,17
15801967,26816,33
15802944,21773,145
15803037,10210,5
15803059,29076,20
15803141,10210,6
15803757,11743,80
15806231,11743,119
15808287,10210,8
15808816,19733,9
15810910,11305,644
15811495,8055,13
15811496,23471,8
15811520,5951,8
15811545,25647,31
15811568,11743,309
15812814,11305,617
15813668,8055,47
15814872,11743,8
15815333,8055,228
15815364,26138,7
15818107,10210,78
15818164,20939,103
15818278,30358,87
15818333,8517,10
15818362,8517,152
15819028,8055,48
15820492,11305,76
15820748,26138,626
15823426,4605,31
15823461,10210,21
15823480,10210,248
15824358,24526,5
15827066,19733,364
15828714,11743,9
15832316,8055,186
15832932,11743,49
15833693,21773,103
15835685,11743,25
15839976,10210,136
15839984,11305,3317
15842230,8055,8
15842441,11743,49
15843166,5951,58
15849910,14552,72
15851746,11743,7
15852479,10210,10
15852756,8055,202
15858248,8055,1051
15861491,22973,93
15902792,11743,3
15937108,8055,166
15942636,14552,24
15944406,11743,184
15954540,10210,17
15954546,8055,92
15981894,20673,90
15984268,10210,25
15985348,11743,486
15985372,20939,44
15985373,22973,10
15985392,11743,149
15990489,10210,16
15990969,11743,114
15993374,10210,42
15994634,19733,13
16000044,11743,55
16000980,29076,11
16001443,10210,32
16001893,29076,23
16002136,11305,39
16007855,26138,356
16029994,8055,377
16031620,29076,9
16031679,8055,156
16033842,26138,32
16033902,26138,180
16033906,8055,153
16033909,26138,132
16034964,11743,145
16041169,20939,7
16042305,26138,186
16043804,11305,1514
16044981,11743,251
16045078,11743,113
16045140,26138,46
16045144,20673,31
16045855,20939,33
16047244,11743,13
16052012,8055,29
16053316,26138,343
16054217,22973,665
16054808,20939,351
16054811,11305,4
16055475,11743,19
16056408,10210,210
16056862,11743,43
16058610,10210,9
16061295,29076,22
16061734,8517,9
16062210,8055,170
16062211,26138,752
16065004,10210,25
16065538,30358,214
16066586,11743,53
16068780,26138,356
16068905,10210,322
16069030,11305,3682
16070018,8517,19
16070143,8055,21
16070521,8055,334
16070903,11743,96
16071701,29076,17
16071736,10210,14
16071745,11743,708
16071748,30358,7
16071764,4605,159
16071767,20939,198
16074748,11743,9
16074758,11743,89
16076787,10210,2
16077150,11743,238
16079228,28422,10
16081202,10210,32
16081272,26138,1854
16081754,10210,36
16081961,26138,64
16084702,11743,6
16085481,31155,25
16085517,11743,543
16090636,8055,187
16090981,8055,183
16093188,11743,18
16096514,10210,33
16096824,11743,588
16096873,11743,43
16099159,10210,30
16099180,8055,98
16099189,14552,38
16101018,11743,167
16101126,11743,145
16101128,14821,140
16102004,10210,93
16102880,26138,273
16109563,11743,34
16113737,10210,28
16113791,26138,1406
16114861,8517,14
16114862,10210,20
16115612,11743,57
16116760,20939,12
16117182,10210,19
16117506,11743,59
16117804,8055,173
16119079,11743,22
16120760,10210,27
16122034,20939,19
16122163,11743,16
16122643,10210,20
16124019,26138,619
16127237,11743,93
16128105,10210,10
16130291,10210,11
16130307,11743,246
16130537,20939,10
16130549,10210,74
16130723,29076,16
16130986,8055,5
16131025,8055,23
16131032,10210,39
16131072,20939,137
16131077,14821,388
16131193,21773,280
16131484,30358,52
16131489,22973,41
16134551,11743,27
16134782,26138,869
16136599,10210,18
16136959,26138,576
16138688,8517,8
16139641,26138,522
16140036,26138,800
16140408,8055,337
16141924,19733,345
16142053,26816,11
16143347,10210,234
16148398,11305,243
16148938,8055,3
16150119,8517,8
16150830,11743,110
16150831,26138,205
16150996,20939,60
16151178,20939,25
16152943,26138,291
16158498,5951,477
16158508,8055,13
16158519,29076,80
16158527,30358,68
16158535,14552,8
16158542,21773,1082
16158558,10210,31
16158563,26138,41
16158596,30358,316
16160797,20939,5929
16163690,11743,50
16164271,8055,8
16169737,11743,270
16170522,11305,8
16170625,23831,87
16171259,8055,20
16171272,14552,59
16171291,29076,134
16172634,10210,76
16174197,29076,13
16175040,10210,28
16176440,24526,73
16181775,10210,146
16182601,21773,69
16218778,4605,18
16233105,8055,58
16240761,14552,51
16247792,8055,111
16248068,10210,79
16248078,8517,17
16248113,26138,158
16248114,26138,7
16248139,11743,154
16248196,24526,46
16248223,8055,14
16248311,14552,13
16256798,21773,84
16277248,11305,123
16278318,11743,753
16279715,20673,66
16279856,29076,16
16280678,8055,9
16280689,20939,5
16282066,10210,84
16299256,10210,19
16299341,10210,17
16299991,11305,271
16301111,10210,29
16303287,26138,74
16429619,26138,923
16479439,22973,21
16704759,26138,212
16718083,11743,41
16762211,10210,24
17029526,10210,106
17032328,8055,195
17131869,26138,251
17156015,26138,757
17158513,26138,527
17158532,11305,84
17158596,8055,200
17159011,11743,185
17163514,30358,4
17165932,29076,15
17166702,8055,121
17167042,26138,381
17167084,30358,39
17167166,22973,303
17167572,11305,198
17171909,8055,5
17181905,8055,62
17182126,26138,35
17182421,11305,172
17190226,20939,16
17191012,10210,21
17192373,29076,5
17199504,22973,450
17200687,10210,89
17201095,26138,481
17201104,20673,63
17201110,26138,351
17202452,28422,79
17204568,26138,218
17204860,8055,207
17212231,14552,157
17225311,26138,10
17228280,8055,480
17231976,29076,8
17232261,14552,11
17233800,10210,41
17234658,26138,26
17235026,20939,68
17235347,11305,74
17237214,11743,252
17254035,8055,280
17255186,21773,14
17255265,29076,14
17255435,22973,496
17257484,8055,73
17257990,10210,23
17257993,10210,29
17262100,11743,1456
17262155,26138,307
17262159,8517,27
17262203,8055,41
17262206,4605,171
17262236,20939,12
17262366,21773,453
17262540,8055,9
17267122,10210,30
17277800,8517,15
17285330,11743,125
17285883,14821,17
17286162,10210,20
17286747,10210,8
17286958,25647,114
17287009,21773,277
17287028,25647,38
17288661,8055,18
17302495,26138,186
17306293,11743,500
17312201,8055,7
17314410,10210,28
17314430,11743,119
17316075,10210,43
17317675,29076,10
17325147,26138,385
17329041,14552,11
17331349,10210,18
17331518,11305,274
17331828,22973,216
17332207,8055,17
17332218,10210,45
17332564,26138,307
17332969,11305,140
17333171,26138,274
17333174,22973,137
17333223,10210,154
17333227,20939,388
17333230,11305,21
17333237,14552,10
17333277,8517,36
17333279,11743,83
17333302,24526,9
17333319,10210,48
17333324,11305,57
17333431,10210,11
17333880,10210,65
17334079,10210,98
17334495,4605,334
17336849,8055,186
17337562,10210,86
17339590,22973,2
17340050,10210,87
17342700,11305,261
17345242,11305,1413
17345258,14552,12
17346698,4605,319
17347389,11743,498
17348985,29076,58
17349023,10210,23
17349163,26138,96
17349203,11305,1233
17349222,26138,6
17352874,10210,26
17375956,8055,369
17377032,8055,157
17378508,10210,89
17378527,22973,772
17380041,10210,28
17383934,10210,19
17383994,11743,77
17399160,10210,78
17401198,14821,6
17402288,10210,21
17402605,10210,83
17404452,26138,172
17406847,26138,272
17407233,26138,230
17407748,26138,25
17411703,10210,27
17412188,8055,17
17443673,11743,47
17448960,26138,74
17449197,8055,14
17449417,26138,516
17452179,26138,5
17455541,10210,9
17455585,11743,48
17455815,11743,28
17456328,30358,11
17465453,26138,43
17465470,11743,73
17465515,10210,17
17504320,28422,415
17524166,11743,38
17557143,8055,55
17557913,10210,11
17558817,11743,35
17560674,11743,31
17562900,22973,419
17563080,22973,625
17563539,10210,18
17565845,26138,69
17568801,23471,38
17569860,26138,208
17570105,10210,4
17570538,26138,3
17571466,20939,31
17571564,10210,58
17572903,26138,144
17573684,26138,9
17607848,8055,72
17608111,11743,75
17617277,26138,1167
17623975,31155,222
17660462,10210,9
17661831,10210,7
17667452,11743,219
17667561,11305,757
17671913,20939,7
17673271,21773,37
17673307,11743,90
17674991,23471,7
17675031,21773,231
17675462,26138,1081
17704902,4605,11
17704903,4605,73
17707603,21773,138
17707605,20939,809
17707654,10210,7
17722973,10210,11
17726978,14821,76
17727276,19733,123
17729712,8055,146
17733861,10210,7
17733898,7778,22
17788401,10210,44
17792606,28422,176
17794657,26138,59
17797253,2938,6
17797381,11743,160
17798233,26138,530
17798287,26138,556
17800786,11743,10
17802724,30358,98
17802747,8055,24
17825503,10210,46
17828418,11743,33
17830123,10210,12
17830559,26138,301
17831614,10210,40
17831616,26138,517
17831617,10210,27
17831619,26138,84
17833099,10210,34
17834834,29076,5
17834904,8517,84
17835351,14552,100
17835766,10210,36
17835773,8055,110
17838528,8055,972
17851885,25647,129
17853024,10210,13
17855756,11305,18
17860199,11305,81
17860217,10210,52
17860739,2938,13
17876893,8055,206
17876897,11743,64
17878931,22973,335
17880708,10210,24
17880714,8055,81
17884042,8055,60
17888952,7077,40
17899392,31155,4
17899696,26138,544
17901125,22973,146
17903381,8055,6
17905709,14552,81
17908462,8055,67
17910048,10210,22
17910054,21773,272
17910124,20939,9
17910544,31155,14
17910611,26138,560
17920175,11743,216
17925397,22973,134
17926775,20939,14
17927395,10210,98
17930773,8055,104
17934385,11743,52
17934416,8055,13
17934521,10210,5
17934530,22973,25
17934655,24526,103
17936925,11743,49
17948485,11743,28
17950614,10210,21
17970255,8055,160
17973653,8055,194
17977710,11743,28
17978144,11743,98
17983690,20673,331
17985262,20939,4
17989312,14552,7
17999892,30358,173
18003300,8055,47
18006496,11743,321
18007532,29076,14
18007533,11743,555
18007535,30358,222
18007564,8055,324
18039755,14821,2
18039963,10210,14
18045473,14552,16
18050143,26816,23
18052985,10210,39
18053060,11305,57
18053782,26138,506
18054175,11743,399
18071296,8517,14
18076876,10210,23
18077752,30358,15
18077769,10210,29
18077875,24526,106
18077903,23471,17
18079527,8055,421
18079661,8055,6
18079683,11743,196
18079719,8055,11
18079757,30358,42
18079776,8055,45
18079804,10210,54
18080889,28422,154
18080920,11305,210
18080923,8055,4
18081809,22973,44
18089551,20673,41
18089900,14552,9
18089975,8517,39
18090061,10210,15
18090147,20939,179
18090150,29076,33
18104607,10210,56
18105011,26138,466
18107951,11743,215
18108281,10210,37
18108795,30358,132
18108877,11305,256
18110808,28422,32
18111281,4605,168
18114057,29076,9
18114060,20939,150
18114068,19733,22
18114142,10210,6
18115061,26138,17
18126198,11305,319
18127101,10210,5
18129852,8055,164
18134249,10210,34
18134894,29076,46
18138189,11743,91
18138755,11743,23
18140047,20673,34
18142329,8517,318
18143905,19733,156
18143968,11743,72
18143977,10210,176
18144053,11305,189
18144115,11743,322
18144124,8517,26
18149927,11743,29
18161265,8055,85
18163646,11305,10
18166936,22973,143
18167006,14552,7
18170039,11305,166
18170134,30358,47
18170143,24526,12
18172471,26138,275
18176747,5951,138
18189606,8055,1663
18191814,11743,21
18209290,10210,5
18209454,30358,73
18209468,10210,11
18210706,20939,341
18211536,10210,32
18213403,14552,133
18214414,8055,249
18221931,8517,55
18222699,26138,49
18225810,11743,70
18228202,25647,3
18232495,30358,18
18243700,10210,81
18243828,26138,261
18244799,26138,407
18246727,10210,21
18263725,28422,483
18271235,11743,219
18282800,7077,3
18282915,8055,40
18285151,28422,85
18293427,20939,57
18295852,8055,627
18295858,8517,49
18296030,26138,372
18297707,8055,785
18298225,28422,44
18301124,10210,59
18302455,11305,49
18304322,26138,373
18310201,2938,38
18310944,11305,454
18316089,26138,5
18323154,11743,6
18331807,26138,589
18335634,11305,4755
18336965,10210,44
18337259,22973,1
18339630,20673,20
18339743,30358,28
18340482,29076,10
18341046,8055,294
18342283,30358,42
18353714,30358,234
18363068,10210,3
18367581,11743,146
18373214,10210,22
18387597,8517,2
18404093,10210,4
18404248,10210,10
18404285,11743,239
18404427,26138,10
18405221,11305,384
18428067,10210,16
18453074,11743,432
18453095,10210,7
18453110,30358,39
18460392,10210,119
18461986,8055,248
18465566,7778,647
18465657,8055,54
18465852,8055,127
18467802,26138,107
18467818,8517,16
18468559,11743,25
18478222,14552,865
18498558,11305,63
18498569,11743,1096
18500665,11305,1215
18505784,10210,16
18505796,24526,238
18505832,11743,264
18505836,10210,20
18527947,10210,20
18528190,8055,19
18528454,26138,599
18584855,11305,2419
18593175,10210,114
18594409,7778,185
18594594,29076,56
18594633,30358,52
18594634,5951,129
18599754,11743,116
18602341,22973,43
18607805,10210,2
18616975,11305,689
18630542,22973,31
18635016,11305,925
18635039,11743,146
18635113,10210,25
18635622,11305,655
18641982,10210,20
18651980,10210,10
18652002,8055,50
18655937,11743,26
18656006,11743,152
18656030,20939,9
18656036,20939,260
18656055,10210,8
18659623,20939,33
18660447,26138,814
18666006,23831,6
18666047,11305,3135
18667307,19052,2087
18667779,8055,371
18667817,20939,196
18667945,10210,21
18667976,11743,57
18668059,5951,159
18668066,30358,49
18668485,10210,47
18680106,29076,117
18687079,19052,34
18692431,10210,134
18693621,8055,165
18693716,8055,413
18693743,20939,10
18693753,8517,44
18693763,11743,263
18705209,22973,59
18710190,10210,379
18711993,11743,13
18712886,11743,557
18718848,10210,15
18722887,29076,13
18730158,10210,9
18736925,26816,38
18739426,26138,19
18739485,29076,83
18752959,11743,63
18754961,10210,17
18764826,8055,84
18774020,8055,23
18774964,8055,664
18774981,21773,132
18775203,26138,682
18775247,10210,68
18775284,26138,43
18775297,26138,788
18775365,8055,7
18781540,11743,12
18781543,8517,11
18798983,11305,4005
18799585,20939,119
18800655,26816,3
18803640,8055,42
18806240,29076,26
18812405,20939,841
18813530,22973,104
18813642,19733,309
18815695,14552,3
18816603,22973,91
18819296,8055,43
18867685,30358,61
18869967,20939,307
18869970,30358,33
18870159,11743,10
18879761,8055,744
18892134,26138,28
18906484,30358,1
18943009,26138,247
18966322,11305,803
18966806,26138,42
18966819,26138,48
18982011,11305,328
19004663,8517,80
19030845,11743,17
19090384,8055,26
19095025,10210,39
19101283,29076,35
19103097,10210,34
19138879,14821,24
19156898,11305,105
19161852,11305,3440
19286623,8055,323
19286669,11743,179
19286674,26138,265
19288239,10210,26
19288321,11743,174
19346451,11743,98
19351043,7778,1471
19351490,11305,358
19358975,10210,30
19427193,19733,3
19486412,29076,155
19486421,8055,24
19501672,26138,577
19523454,10210,6
19536001,11305,304
19547856,26138,1164
19549841,10210,77
19561922,29076,19
19747756,14821,18
20168816,20939,66
20170296,10210,15
20170404,11743,3783
20174424,11743,250
20257122,14552,5
20263040,20939,250
20299683,11305,1446
20309175,10210,61
20312459,29076,82
20316309,26138,18
20317106,11743,17
20318201,11743,12
20329634,11305,5
20342617,4605,96
20348781,10210,30
20423680,22973,13
20426917,11305,346
20438825,20939,87
20439328,2938,73
20443207,11305,2060
20443235,26138,652
20454076,11305,60
20454672,29076,166
20499240,8055,29
20505127,29076,18
20509356,11305,85
20510241,10210,25
20518872,26816,68
20525628,8055,145
20559676,10210,49
20560137,11743,509
20575411,8055,35
20575425,11743,674
20575434,8055,57
20575440,21773,118
20575446,10210,12
20578940,11743,133
20587777,14552,14
20588698,21773,78
20603820,11743,35
20604826,8517,12
20613470,11743,371
20613761,2938,23
20613920,26138,510
20620995,31155,24
20639274,26138,1325
20646604,8055,109
20662728,22973,19
20663702,19733,546
20685373,25647,5
20696006,21773,1017
20697435,23471,10
20697471,8055,8
20698530,8055,1345
20701984,4605,191
20705702,8055,38
20706269,30358,227
20706284,11305,43
20706316,26138,57
20706317,11743,782
20706320,11743,32
20707959,8055,20
20727654,11743,406
20758175,11743,427
20761374,26138,439
20764879,11305,670
20767918,29076,75
20768868,30358,71
20797535,22973,4
20800147,20939,116
20801166,10210,31
20803953,26138,1285
20803962,10210,32
20819682,28384,9
20819685,11743,1675
20820994,11743,825
20820995,8517,53
20821043,20939,1352
20821087,8055,33
20821111,10210,49
20821159,11305,14
20821249,20939,424
20821284,8055,32
20821299,11743,61
20821376,8055,139
20821614,8055,346
20829994,11743,112
20871704,26138,51
20874139,26138,22
20878809,11743,130
20881071,8055,15
20883847,10210,8
20886354,11305,377
20890479,26138,20
20893314,11743,722
20894857,8055,5
20897517,11743,10
20898019,11305,348
20910157,4605,1307
20912424,11743,219
20926278,22973,74
20958632,14821,28
20980373,10210,33
20980959,20939,222
20980987,10210,8
20983362,10210,60
21064599,11743,176
21086818,19733,104
21094993,10210,30
21104828,29076,42
21219083,20939,88
21393526,20939,16
21394850,25647,16
21400356,8055,95
21411058,8055,122
21411887,8055,104
21412202,8055,16
21412360,10210,5
21412400,26138,14
21412673,8055,10
21413662,7778,75
21414439,10210,56
21416690,10210,47
21418013,8055,17
21418017,11305,135
21420473,11743,7
21423525,2938,10
21433251,11743,9
21437200,8055,103
21456940,11743,6
21457243,10210,37
21473305,11743,14
21480734,10210,8
21483760,11305,340
21489683,11743,106
21518647,8055,232
21518679,26138,338
21530229,29076,27
21531503,28384,17
21535019,11743,75
21535271,11743,568
21535784,20939,287
21569527,29076,16
21795430,10210,11
21843117,8055,178
21844019,10210,41
21849362,29076,18
21853621,8055,84
21853628,24526,11
21853633,11305,275
21853645,30358,11
21856367,4605,75
21857294,8055,143
21873331,20673,2
21874813,30358,9
21913812,14552,26
21936809,29076,196
21943246,22973,47
21956060,30358,26
21965107,10210,15
21969786,30358,28
21981841,8055,129
22009741,8055,48
22020052,26138,390
22021611,8055,315
22027055,26138,120
22027459,11743,75
22040598,2938,79
22054340,11305,126
22055262,26138,58
22055280,11743,50
22055283,11305,1484
22062202,22973,391
22131009,20939,17
22151696,10210,24
22237161,10210,16
22296542,11743,38
22299763,10210,53
22318578,10210,83
22319275,26138,26
22341276,22973,43
22367526,8517,22
22381326,10210,12
22381892,14552,398
22402972,8055,77
22428828,10210,79
22431039,8055,143
22443261,11305,2973
22450859,11743,707
22453035,29076,155
22454958,8055,27
22457201,10210,12
22465597,20939,476
22471294,11743,27
22474626,26138,106
22489107,11305,2040
22501028,10210,19
22504701,7778,145
22510983,8055,352
22522202,11743,41
22522805,10210,25
22522808,20939,50
22535533,30358,42
22540125,11743,17
22543496,19733,28
22544024,20939,9
22544764,11743,992
22551730,21773,316
22551743,11743,332
22551809,10210,10
22554204,7778,829
22557272,10210,296
22557520,10210,39
22571275,26138,45
22571540,30358,273
22571552,11743,10
22571612,8517,49
22571696,11743,96
22571699,8055,24
22600903,26138,76
22608582,19733,10
22609080,8055,51
22609310,10210,120
22609317,8055,194
22609391,5951,12
22609522,5951,65
22611920,28422,480
22635858,26138,21
22642472,14821,9
22669832,26138,282
22674105,10210,12
22674493,11743,23
22693182,14821,6
22693211,20673,495
22693222,19733,20
22693231,20939,100
22698568,11305,928
22716194,24526,19
22716447,10210,37
22717015,8055,205
22725443,26138,13
22733729,11305,97
22738563,8055,57
22744701,10210,25
22749539,11305,371
22749750,8055,51
22749994,26138,12
22816087,11743,952
22822858,11743,1908
22836957,10210,18
22840421,26138,447
22843341,11743,33
22857396,10210,16
22874559,11743,61
22875451,11743,595
22886113,8055,22
22886612,14821,4
22886868,10210,17
22889767,5951,29
22892122,10210,21
22895264,8055,31
22910900,11305,1330
22914448,30358,74
22915460,14552,3
22918050,11305,134
22923997,8055,199
22929741,23831,29
22931009,10210,1
22934446,21773,292
23009402,11743,264
23012475,10210,5
23013953,8055,6
23014603,11743,113
23014670,30358,12
23017947,11743,40
23019294,30358,171
23093359,10210,19
23093367,26138,139
23122175,26138,528
23125266,30358,462
23128304,22973,11
23129410,22973,118
23153154,11743,298
23156040,10210,17
23157777,11305,1186
23158207,4605,8
23164927,30358,113
23164983,8055,48
23168277,11743,996
23168817,8055,5
23174274,11305,2611
23197269,23471,6
23197346,20939,35
23207027,26138,144
23208397,14552,15
23209924,20939,28
23209927,8055,20
23209971,10210,10
23212667,30358,354
23214408,11743,11
23215469,21773,138
23245587,8055,27
23245594,26138,82
23252517,22973,210
23278537,26138,250
23281640,8517,50
23281906,10210,13
23287179,8055,4
23289469,30358,83
23299512,11305,1815
23301545,11743,340
23305614,24526,24
23308084,26138,212
23317538,28384,20
23341607,8055,34
23341855,11743,28
23341862,11743,4
23341894,10210,34
23346377,11743,541
23346719,30358,213
23346918,8517,56
23355069,8055,294
23355896,29076,39
23357188,8055,126
23363874,21773,156
23363928,14821,528
23395680,11743,379
23398625,11743,622
23398806,29076,50
23398961,29076,10
23399022,8517,34
23437156,10210,109
23453099,10210,15
23453112,26816,104
23460830,14821,20
23481669,4605,39
23485372,11305,673
23492288,30358,38
23492613,10210,7
23492661,26138,248
23492673,19733,145
23492741,4605,9
23503361,8055,18
23507745,10210,15
23512999,20939,34
23513349,8055,122
23533039,11305,20
23545800,10210,38
23553419,11743,196
23566909,7778,18
23569783,10210,8
23587984,8055,297
23602473,11743,486
23602504,8517,172
23602561,8517,139
23602562,10210,9
23604559,11743,1184
23638955,30358,128
23647129,19733,26
23664710,29076,81
23675858,26138,10
23692271,26816,68
23705512,8055,37
23714532,11743,22
23714544,8055,75
23717678,29076,60
23719378,4605,14
23719479,25647,4
23731881,23471,28
23734628,11305,912
23743603,11743,95
23745132,10210,22
23745189,11305,425
23746004,8055,37
23751850,11743,526
23754479,11743,693
23766634,11743,243
23844390,11743,25
23846013,11743,108
23848559,8055,55
23899174,8055,54
23929479,10210,18
23995231,19733,11
24019187,8055,12
24040551,30358,112
24041443,11743,16
24044596,26138,571
24120519,20939,133
24189224,11743,433
24228353,11743,266
24378015,22973,194
24388326,11743,210
24396884,11743,17
24422492,10210,99
24429934,30358,68
24445517,26138,2059
24452249,10210,15
24453082,24526,93
24465724,26138,272
24473465,8055,4
24473763,26138,726
24480276,8055,72
24488476,11743,73
24499258,20939,204
24504274,26138,499
24529123,14821,17
24586590,20939,833
24611425,11743,269
24611454,10210,14
24612118,10210,32
24612624,8055,258
24631990,8055,9
24709327,11743,8
24728470,11743,13
24817626,7457,974
24819476,26138,32
24820165,26138,74
24859245,8055,2
24876258,11743,229
24902492,8055,24
24903031,20939,12
24903919,11743,79
24911006,20939,13
24920901,26138,1915
24934065,11305,2408
24937499,30358,61
24940998,10210,11
24950845,8055,51
24961498,10210,9
24961531,26138,24
25005214,26138,47
25010281,30358,17
25041504,26138,110
25056528,26138,375
25065522,4605,130
25065629,8055,12
25066591,8055,5
25066991,30358,164
25067046,11743,141
25074850,30358,110
25104491,10210,6
25106926,14552,56
25111004,26138,887
25114548,26138,123
25131600,11305,32
25142924,11743,261
25152052,26138,153
25153134,8055,28
25205422,26138,184
25222064,7778,19
25228579,8055,24
25241477,20939,108
25242224,11743,551
25251757,28422,48
25279165,14552,17
25293695,26138,332
25316313,14821,13
25332115,14552,5
25337081,8517,81
25372801,22973,17
25387202,11743,165
25387351,29076,46
25422234,19733,42
25430584,8517,33
25451555,11305,981
25451852,20939,6
25454883,30358,16
25489012,14552,45
25489025,8055,342
25489625,11743,70
25494343,22973,49
25507925,21773,114
25526965,8517,187
25527908,30358,5
25558608,26138,301
25564446,10210,32
25564665,10210,66
25573977,26138,89
25574782,10210,43
25613617,8517,45
25614492,14552,160
25614598,20939,41
25614984,24526,19
25624089,14552,232
25644437,29076,93
25644601,26138,952
25663717,8055,14
25663888,20939,144
25664459,20939,23
25666046,30358,88
25671827,11743,37
25671861,30358,4
25689074,10210,46
25690958,5951,20
25693079,29076,8
25711641,8055,107
25733983,21773,453
25733990,20939,117
25734248,8055,52
25735012,20939,2500
25772000,10210,13
25773504,29076,29
25776122,10210,18
25776210,11305,718
25781157,11743,1395
25801299,20939,40
25802884,11743,28
25809756,11743,133
25813921,26816,53
25813937,11743,23
25814512,10210,14
25816688,20939,39
25817162,14552,96
25817493,10210,14
25817528,11743,338
25817531,29076,107
25828204,11743,14
25837338,14552,12
25837341,10210,4
25852784,21773,783
25852870,11743,954
25855506,10210,56
25866725,30358,23
25877663,11305,10
25883848,26138,1485
25893582,10210,24
25893693,26138,16
25893709,8055,134
25899336,24526,51
25912358,8055,121
25937671,8517,6
25953369,21773,813
26025580,8055,98
26025989,8055,19
26061591,8517,39
26072609,8055,5
26074181,11305,363
26109394,8517,106
26114135,8517,20
26114516,11743,125
26116430,10210,9
26131641,10210,6
26154406,8055,23
26158341,30358,41
26192467,10210,12
26192646,8055,94
26200563,23831,24
26214866,8517,30
26224667,11743,25
26228034,10210,17
26236956,8517,57
26245850,11743,1011
26245853,8517,62
26247008,20939,180
26252659,10210,27
26252859,11743,77
26583370,10210,11
26721568,8055,595
26722820,11743,478
26771521,10210,19
26827675,4605,243
26891429,14821,499
26893819,10210,51
27070127,11743,527
27071490,8055,76
27083865,26138,558
27152124,28422,67
27161156,14552,233
27161845,26138,23
27170141,8055,6
27207654,10210,10
27209407,22973,119
27209486,26138,21
27213121,20939,54
27213163,23831,11
27220736,4605,303
27239265,29076,48
27252717,10210,59
27276262,11743,512
27362503,11743,378
